OrderID ,OrderDate,ShipDate,ProductID, CustomerID,RegionID,SalesRepID,Quantity ,UnitPrice,Discount,Revenue,Profit,Target,Forecast
02415,22-04-2027,29-04-2027,P009,C007,R009,S006,74,250,0,18500,5550,20350,19425
02416,23-04-2027,30-04-2027,P010,C008,R002,S010,5,3200,0.05,15200,4560,16720,15960
02417,23-04-2027,30-04-2027,P007,C004,R006,S002,63,500,0.1,28350,8505,31185,29767.5
02418,24-04-2027,01-05-2027,P001,C003,R003,S006,8,500,0,4000,1200,4400,4200
02419,24-04-2027,01-05-2027,P006,C006,R003,S005,73,500,0.15,31025,9307.5,34127.5,32576.25
02420,25-04-2027,02-05-2027,P003,C005,R003,S007,97,4500,0.1,392850,117855,432135,412492.5
02421,25-04-2027,02-05-2027,P009,C003,R010,S006,5,4500,0.15,19125,5737.5,21037.5,20081.25
02422,26-04-2027,03-05-2027,P006,C009,R007,S010,79,500,0,39500,11850,43450,41475
02423,26-04-2027,03-05-2027,P003,C002,R006,S009,98,250,0.05,23275,6982.5,25602.5,24438.75
02424,27-04-2027,04-05-2027,P002,C006,R004,S001,91,500,0,45500,13650,50050,47775
02425,27-04-2027,04-05-2027,P006,C010,R003,S004,49,500,0.15,20825,6247.5,22907.5,21866.25
02426,28-04-2027,05-05-2027,P001,C010,R003,S005,37,250,0.05,8787.5,2636.25,9666.25,9226.875
02427,28-04-2027,05-05-2027,P002,C005,R010,S004,87,4500,0.15,332775,99832.5,366052.5,349413.75
02428,29-04-2027,06-05-2027,P005,C010,R003,S001,65,1200,0.15,66300,19890,72930,69615
02429,29-04-2027,06-05-2027,P004,C009,R009,S010,85,4500,0.05,363375,109012.5,399712.5,381543.75
02430,30-04-2027,07-05-2027,P002,C003,R008,S009,58,1200,0,69600,20880,76560,73080
02431,30-04-2027,07-05-2027,P009,C008,R006,S008,75,500,0.05,35625,10687.5,39187.5,37406.25
02432,01-05-2027,08-05-2027,P004,C009,R002,S010,31,3200,0.15,84320,25296,92752,88536
02433,01-05-2027,08-05-2027,P008,C002,R010,S003,14,4500,0,63000,18900,69300,66150
02434,02-05-2027,09-05-2027,P004,C009,R003,S002,100,500,0.1,45000,13500,49500,47250
02435,02-05-2027,09-05-2027,P006,C009,R008,S010,5,4500,0.15,19125,5737.5,21037.5,20081.25
02436,03-05-2027,10-05-2027,P008,C003,R004,S010,74,1200,0.1,79920,23976,87912,83916
02437,03-05-2027,10-05-2027,P007,C003,R003,S001,13,4500,0,58500,17550,64350,61425
02438,04-05-2027,11-05-2027,P006,C005,R007,S008,51,4500,0.15,195075,58522.5,214582.5,204828.75
02439,04-05-2027,11-05-2027,P008,C009,R007,S008,27,1200,0.1,29160,8748,32076,30618
02440,05-05-2027,12-05-2027,P006,C006,R010,S007,40,250,0.15,8500,2550,9350,8925
02441,05-05-2027,12-05-2027,P009,C005,R004,S001,89,1200,0.15,90780,27234,99858,95319
02442,06-05-2027,13-05-2027,P004,C002,R005,S010,63,4500,0.15,240975,72292.5,265072.5,253023.75
02443,06-05-2027,13-05-2027,P009,C006,R001,S004,36,1200,0.1,38880,11664,42768,40824
02444,07-05-2027,14-05-2027,P006,C004,R005,S002,80,500,0.05,38000,11400,41800,39900
02445,07-05-2027,14-05-2027,P001,C004,R009,S005,82,1200,0.15,83640,25092,92004,87822
02446,08-05-2027,15-05-2027,P001,C005,R009,S005,80,250,0.15,17000,5100,18700,17850
02447,08-05-2027,15-05-2027,P009,C004,R002,S007,76,1200,0.15,77520,23256,85272,81396
02448,09-05-2027,16-05-2027,P006,C003,R008,S005,53,1200,0.05,60420,18126,66462,63441
02449,09-05-2027,16-05-2027,P004,C010,R003,S009,63,3200,0,201600,60480,221760,211680
02450,10-05-2027,17-05-2027,P010,C010,R003,S001,41,500,0.1,18450,5535,20295,19372.5
02451,10-05-2027,17-05-2027,P003,C001,R003,S005,19,500,0.15,8075,2422.5,8882.5,8478.75
02452,11-05-2027,18-05-2027,P004,C003,R002,S001,80,1200,0,96000,28800,105600,100800
02453,11-05-2027,18-05-2027,P008,C005,R009,S006,49,250,0,12250,3675,13475,12862.5
02454,12-05-2027,19-05-2027,P010,C007,R008,S005,44,500,0.15,18700,5610,20570,19635
02455,12-05-2027,19-05-2027,P006,C008,R002,S001,43,4500,0.15,164475,49342.5,180922.5,172698.75
02456,13-05-2027,20-05-2027,P008,C007,R008,S001,80,500,0.05,38000,11400,41800,39900
02457,13-05-2027,20-05-2027,P009,C006,R010,S001,21,3200,0,67200,20160,73920,70560
02458,14-05-2027,21-05-2027,P006,C009,R002,S010,46,4500,0.05,196650,58995,216315,206482.5
02459,14-05-2027,21-05-2027,P001,C010,R002,S008,6,4500,0.05,25650,7695,28215,26932.5
02460,15-05-2027,22-05-2027,P003,C004,R006,S010,36,250,0,9000,2700,9900,9450
02461,15-05-2027,22-05-2027,P001,C001,R001,S008,66,1200,0.05,75240,22572,82764,79002
02462,16-05-2027,23-05-2027,P001,C003,R004,S006,55,1200,0.05,62700,18810,68970,65835
02463,16-05-2027,23-05-2027,P002,C009,R007,S009,79,250,0.1,17775,5332.5,19552.5,18663.75
02464,17-05-2027,24-05-2027,P009,C008,R009,S003,78,3200,0.15,212160,63648,233376,222768
02465,17-05-2027,24-05-2027,P001,C009,R001,S003,92,250,0.05,21850,6555,24035,22942.5
02466,18-05-2027,25-05-2027,P003,C010,R006,S001,55,1200,0.1,59400,17820,65340,62370
02467,18-05-2027,25-05-2027,P009,C002,R003,S001,62,1200,0.05,70680,21204,77748,74214
02468,19-05-2027,26-05-2027,P006,C003,R002,S010,92,500,0.1,41400,12420,45540,43470
02469,19-05-2027,26-05-2027,P006,C010,R009,S001,12,4500,0.05,51300,15390,56430,53865
02470,20-05-2027,27-05-2027,P002,C003,R007,S002,71,3200,0.15,193120,57936,212432,202776
02471,20-05-2027,27-05-2027,P009,C010,R007,S009,87,3200,0,278400,83520,306240,292320
02472,21-05-2027,28-05-2027,P006,C005,R001,S001,15,4500,0.15,57375,17212.5,63112.5,60243.75
02473,21-05-2027,28-05-2027,P002,C005,R004,S001,9,3200,0.1,25920,7776,28512,27216
02474,22-05-2027,29-05-2027,P010,C007,R002,S001,94,250,0.15,19975,5992.5,21972.5,20973.75
02475,22-05-2027,29-05-2027,P007,C008,R002,S007,46,1200,0.05,52440,15732,57684,55062
02476,23-05-2027,30-05-2027,P009,C003,R001,S005,60,3200,0.15,163200,48960,179520,171360
02477,23-05-2027,30-05-2027,P002,C009,R001,S002,43,500,0,21500,6450,23650,22575
02478,24-05-2027,31-05-2027,P010,C001,R003,S001,69,3200,0,220800,66240,242880,231840
02479,24-05-2027,31-05-2027,P001,C009,R009,S008,88,250,0.1,19800,5940,21780,20790
02480,25-05-2027,01-06-2027,P001,C005,R006,S004,21,500,0.05,9975,2992.5,10972.5,10473.75
02481,25-05-2027,01-06-2027,P009,C007,R005,S002,26,1200,0.15,26520,7956,29172,27846
02482,26-05-2027,02-06-2027,P010,C007,R005,S008,34,500,0.05,16150,4845,17765,16957.5
02483,26-05-2027,02-06-2027,P001,C006,R009,S007,67,3200,0.1,192960,57888,212256,202608
02484,27-05-2027,03-06-2027,P008,C010,R009,S009,43,4500,0.1,174150,52245,191565,182857.5
02485,27-05-2027,03-06-2027,P004,C010,R010,S009,54,250,0.1,12150,3645,13365,12757.5
02486,28-05-2027,04-06-2027,P007,C002,R002,S005,100,4500,0,450000,135000,495000,472500
02487,28-05-2027,04-06-2027,P003,C003,R007,S007,73,1200,0.1,78840,23652,86724,82782
02488,29-05-2027,05-06-2027,P001,C010,R004,S008,58,500,0.1,26100,7830,28710,27405
02489,29-05-2027,05-06-2027,P005,C008,R006,S005,36,4500,0.1,145800,43740,160380,153090
02490,30-05-2027,06-06-2027,P002,C009,R002,S005,14,3200,0.15,38080,11424,41888,39984
02491,30-05-2027,06-06-2027,P005,C006,R007,S005,57,3200,0.05,173280,51984,190608,181944
02492,31-05-2027,07-06-2027,P001,C001,R002,S008,60,1200,0.1,64800,19440,71280,68040
02493,31-05-2027,07-06-2027,P003,C003,R010,S010,70,250,0.05,16625,4987.5,18287.5,17456.25
02494,01-06-2027,08-06-2027,P003,C009,R002,S002,9,4500,0.1,36450,10935,40095,38272.5
02495,01-06-2027,08-06-2027,P001,C010,R009,S006,6,500,0.15,2550,765,2805,2677.5
02496,02-06-2027,09-06-2027,P007,C003,R003,S002,71,1200,0,85200,25560,93720,89460
02497,02-06-2027,09-06-2027,P006,C002,R008,S006,40,3200,0.1,115200,34560,126720,120960
02498,03-06-2027,10-06-2027,P008,C004,R004,S006,32,4500,0.15,122400,36720,134640,128520
02499,03-06-2027,10-06-2027,P010,C002,R008,S003,38,4500,0.05,162450,48735,178695,170572.5
02500,04-06-2027,11-06-2027,P002,C005,R010,S009,45,500,0,22500,6750,24750,23625
02501,04-06-2027,11-06-2027,P006,C002,R007,S003,49,250,0,12250,3675,13475,12862.5
02502,05-06-2027,12-06-2027,P004,C010,R004,S001,17,3200,0.1,48960,14688,53856,51408
02503,05-06-2027,12-06-2027,P003,C010,R007,S007,56,4500,0,252000,75600,277200,264600
02504,06-06-2027,13-06-2027,P008,C006,R005,S003,11,1200,0,13200,3960,14520,13860
02505,06-06-2027,13-06-2027,P010,C001,R002,S007,6,3200,0,19200,5760,21120,20160
02506,07-06-2027,14-06-2027,P008,C008,R009,S008,17,3200,0.15,46240,13872,50864,48552
02507,07-06-2027,14-06-2027,P009,C010,R002,S006,93,4500,0,418500,125550,460350,439425
02508,08-06-2027,15-06-2027,P005,C006,R009,S004,23,3200,0,73600,22080,80960,77280
02509,08-06-2027,15-06-2027,P009,C007,R008,S003,81,3200,0.05,246240,73872,270864,258552
02510,09-06-2027,16-06-2027,P008,C006,R003,S007,37,500,0.05,17575,5272.5,19332.5,18453.75
02511,09-06-2027,16-06-2027,P002,C010,R006,S003,68,4500,0.1,275400,82620,302940,289170
02512,10-06-2027,17-06-2027,P004,C003,R005,S006,99,250,0,24750,7425,27225,25987.5
02513,10-06-2027,17-06-2027,P010,C003,R001,S006,78,3200,0,249600,74880,274560,262080
02514,11-06-2027,18-06-2027,P008,C007,R006,S005,13,4500,0.05,55575,16672.5,61132.5,58353.75
02515,11-06-2027,18-06-2027,P006,C008,R003,S002,100,4500,0.05,427500,128250,470250,448875
02516,12-06-2027,19-06-2027,P001,C009,R006,S008,44,1200,0,52800,15840,58080,55440
02517,12-06-2027,19-06-2027,P003,C001,R006,S004,64,250,0,16000,4800,17600,16800
02518,13-06-2027,20-06-2027,P007,C009,R002,S003,92,1200,0.15,93840,28152,103224,98532
02519,13-06-2027,20-06-2027,P003,C010,R001,S005,35,500,0,17500,5250,19250,18375
02520,14-06-2027,21-06-2027,P006,C003,R003,S006,98,3200,0.1,282240,84672,310464,296352
02521,14-06-2027,21-06-2027,P004,C003,R001,S001,93,500,0.15,39525,11857.5,43477.5,41501.25
02522,15-06-2027,22-06-2027,P006,C008,R002,S009,85,250,0.15,18062.5,5418.75,19868.75,18965.625
02523,15-06-2027,22-06-2027,P009,C004,R007,S009,32,3200,0.05,97280,29184,107008,102144
02524,16-06-2027,23-06-2027,P009,C005,R004,S007,17,500,0,8500,2550,9350,8925
02525,16-06-2027,23-06-2027,P003,C001,R004,S006,48,250,0,12000,3600,13200,12600
02526,17-06-2027,24-06-2027,P003,C004,R002,S002,29,500,0.15,12325,3697.5,13557.5,12941.25
02527,17-06-2027,24-06-2027,P009,C001,R010,S009,95,4500,0.05,406125,121837.5,446737.5,426431.25
02528,18-06-2027,25-06-2027,P001,C006,R001,S009,78,4500,0.15,298350,89505,328185,313267.5
02529,18-06-2027,25-06-2027,P005,C006,R009,S008,83,4500,0.15,317475,95242.5,349222.5,333348.75
02530,19-06-2027,26-06-2027,P001,C007,R001,S008,65,3200,0.1,187200,56160,205920,196560
02531,19-06-2027,26-06-2027,P001,C005,R009,S003,37,250,0.1,8325,2497.5,9157.5,8741.25
02532,20-06-2027,27-06-2027,P008,C008,R010,S001,51,4500,0,229500,68850,252450,240975
02533,20-06-2027,27-06-2027,P004,C002,R001,S007,16,3200,0,51200,15360,56320,53760
02534,21-06-2027,28-06-2027,P007,C010,R003,S010,65,250,0.1,14625,4387.5,16087.5,15356.25
02535,21-06-2027,28-06-2027,P007,C002,R004,S009,19,4500,0.1,76950,23085,84645,80797.5
02536,22-06-2027,29-06-2027,P007,C005,R010,S010,62,1200,0.1,66960,20088,73656,70308
02537,22-06-2027,29-06-2027,P004,C005,R002,S003,62,3200,0.05,188480,56544,207328,197904
02538,23-06-2027,30-06-2027,P005,C009,R004,S004,48,500,0.1,21600,6480,23760,22680
02539,23-06-2027,30-06-2027,P006,C009,R006,S005,57,1200,0,68400,20520,75240,71820
02540,24-06-2027,01-07-2027,P002,C009,R008,S002,85,4500,0.15,325125,97537.5,357637.5,341381.25
02541,24-06-2027,01-07-2027,P005,C005,R009,S010,97,4500,0.05,414675,124402.5,456142.5,435408.75
02542,25-06-2027,02-07-2027,P006,C002,R003,S006,41,1200,0.1,44280,13284,48708,46494
02543,25-06-2027,02-07-2027,P004,C008,R003,S007,73,500,0.1,32850,9855,36135,34492.5
02544,26-06-2027,03-07-2027,P006,C002,R008,S003,30,4500,0.05,128250,38475,141075,134662.5
02545,26-06-2027,03-07-2027,P008,C008,R007,S004,28,1200,0.15,28560,8568,31416,29988
02546,27-06-2027,04-07-2027,P007,C009,R005,S002,46,1200,0.1,49680,14904,54648,52164
02547,27-06-2027,04-07-2027,P005,C009,R010,S010,82,500,0.05,38950,11685,42845,40897.5
02548,28-06-2027,05-07-2027,P006,C008,R008,S010,38,4500,0.1,153900,46170,169290,161595
02549,28-06-2027,05-07-2027,P003,C001,R005,S002,39,500,0.05,18525,5557.5,20377.5,19451.25
02550,29-06-2027,06-07-2027,P009,C006,R004,S003,52,3200,0.05,158080,47424,173888,165984
02551,29-06-2027,06-07-2027,P001,C006,R008,S003,97,250,0.15,20612.5,6183.75,22673.75,21643.125
02552,30-06-2027,07-07-2027,P010,C003,R009,S004,53,1200,0,63600,19080,69960,66780
02553,30-06-2027,07-07-2027,P005,C006,R007,S008,76,250,0.05,18050,5415,19855,18952.5
02554,01-07-2027,08-07-2027,P007,C008,R005,S009,77,3200,0.15,209440,62832,230384,219912
02555,01-07-2027,08-07-2027,P009,C005,R003,S001,13,250,0.15,2762.5,828.75,3038.75,2900.625
02556,02-07-2027,09-07-2027,P004,C008,R001,S003,5,500,0.1,2250,675,2475,2362.5
02557,02-07-2027,09-07-2027,P010,C010,R008,S007,50,1200,0.15,51000,15300,56100,53550
02558,03-07-2027,10-07-2027,P004,C004,R001,S002,12,4500,0,54000,16200,59400,56700
02559,03-07-2027,10-07-2027,P006,C006,R002,S004,9,4500,0,40500,12150,44550,42525
02560,04-07-2027,11-07-2027,P004,C005,R003,S002,27,4500,0,121500,36450,133650,127575
02561,04-07-2027,11-07-2027,P006,C007,R008,S002,52,4500,0,234000,70200,257400,245700
02562,05-07-2027,12-07-2027,P007,C006,R006,S001,86,1200,0.1,92880,27864,102168,97524
02563,05-07-2027,12-07-2027,P008,C006,R004,S004,53,1200,0.15,54060,16218,59466,56763
02564,06-07-2027,13-07-2027,P004,C010,R003,S008,31,1200,0.1,33480,10044,36828,35154
02565,06-07-2027,13-07-2027,P002,C009,R002,S010,93,500,0,46500,13950,51150,48825
02566,07-07-2027,14-07-2027,P004,C007,R010,S003,95,4500,0.15,363375,109012.5,399712.5,381543.75
02567,07-07-2027,14-07-2027,P002,C002,R006,S001,62,1200,0.05,70680,21204,77748,74214
02568,08-07-2027,15-07-2027,P001,C003,R004,S002,71,250,0.15,15087.5,4526.25,16596.25,15841.875
02569,08-07-2027,15-07-2027,P008,C005,R007,S005,98,1200,0,117600,35280,129360,123480
02570,09-07-2027,16-07-2027,P009,C008,R004,S008,71,250,0,17750,5325,19525,18637.5
02571,09-07-2027,16-07-2027,P006,C005,R002,S010,18,3200,0.1,51840,15552,57024,54432
02572,10-07-2027,17-07-2027,P007,C010,R007,S007,7,3200,0.15,19040,5712,20944,19992
02573,10-07-2027,17-07-2027,P008,C005,R010,S002,47,500,0,23500,7050,25850,24675
02574,11-07-2027,18-07-2027,P007,C001,R009,S002,67,500,0.05,31825,9547.5,35007.5,33416.25
02575,11-07-2027,18-07-2027,P001,C009,R004,S010,93,4500,0.15,355725,106717.5,391297.5,373511.25
02576,12-07-2027,19-07-2027,P010,C009,R002,S010,45,3200,0.15,122400,36720,134640,128520
02577,12-07-2027,19-07-2027,P010,C010,R005,S010,63,3200,0.1,181440,54432,199584,190512
02578,13-07-2027,20-07-2027,P007,C008,R007,S008,9,500,0,4500,1350,4950,4725
02579,13-07-2027,20-07-2027,P008,C004,R005,S001,8,4500,0.05,34200,10260,37620,35910
02580,14-07-2027,21-07-2027,P001,C001,R003,S001,79,250,0.05,18762.5,5628.75,20638.75,19700.625
02581,14-07-2027,21-07-2027,P003,C003,R001,S010,18,4500,0,81000,24300,89100,85050
02582,15-07-2027,22-07-2027,P008,C002,R010,S004,77,250,0,19250,5775,21175,20212.5
02583,15-07-2027,22-07-2027,P004,C006,R006,S004,39,1200,0,46800,14040,51480,49140
02584,16-07-2027,23-07-2027,P005,C009,R008,S010,14,500,0.1,6300,1890,6930,6615
02585,16-07-2027,23-07-2027,P009,C001,R007,S008,64,500,0.05,30400,9120,33440,31920
02586,17-07-2027,24-07-2027,P009,C006,R003,S002,96,3200,0.1,276480,82944,304128,290304
02587,17-07-2027,24-07-2027,P009,C006,R002,S003,27,3200,0.1,77760,23328,85536,81648
02588,18-07-2027,25-07-2027,P002,C006,R006,S006,17,500,0.05,8075,2422.5,8882.5,8478.75
02589,18-07-2027,25-07-2027,P009,C006,R002,S009,16,4500,0.1,64800,19440,71280,68040
02590,19-07-2027,26-07-2027,P008,C004,R006,S009,14,250,0.1,3150,945,3465,3307.5
02591,19-07-2027,26-07-2027,P010,C009,R009,S009,47,500,0.1,21150,6345,23265,22207.5
02592,20-07-2027,27-07-2027,P006,C005,R008,S003,86,3200,0.05,261440,78432,287584,274512
02593,20-07-2027,27-07-2027,P007,C008,R004,S007,99,4500,0.15,378675,113602.5,416542.5,397608.75
02594,21-07-2027,28-07-2027,P003,C005,R002,S002,39,4500,0.05,166725,50017.5,183397.5,175061.25
02595,21-07-2027,28-07-2027,P003,C001,R003,S003,83,3200,0.1,239040,71712,262944,250992
02596,22-07-2027,29-07-2027,P001,C006,R007,S005,49,250,0.05,11637.5,3491.25,12801.25,12219.375
02597,22-07-2027,29-07-2027,P008,C008,R004,S002,41,1200,0,49200,14760,54120,51660
02598,23-07-2027,30-07-2027,P008,C003,R006,S009,23,3200,0.1,66240,19872,72864,69552
02599,23-07-2027,30-07-2027,P002,C010,R006,S010,30,500,0.05,14250,4275,15675,14962.5
02600,24-07-2027,31-07-2027,P004,C010,R009,S010,94,1200,0.15,95880,28764,105468,100674
02601,24-07-2027,31-07-2027,P007,C001,R004,S003,13,1200,0,15600,4680,17160,16380
02602,25-07-2027,01-08-2027,P009,C001,R005,S008,64,250,0.1,14400,4320,15840,15120
02603,25-07-2027,01-08-2027,P006,C008,R009,S005,53,4500,0.05,226575,67972.5,249232.5,237903.75
02604,26-07-2027,02-08-2027,P006,C005,R003,S009,8,1200,0.1,8640,2592,9504,9072
02605,26-07-2027,02-08-2027,P007,C005,R004,S009,68,500,0.1,30600,9180,33660,32130
02606,27-07-2027,03-08-2027,P009,C002,R002,S001,16,3200,0.15,43520,13056,47872,45696
02607,27-07-2027,03-08-2027,P001,C009,R001,S005,38,3200,0,121600,36480,133760,127680
02608,28-07-2027,04-08-2027,P001,C008,R010,S003,21,1200,0,25200,7560,27720,26460
02609,28-07-2027,04-08-2027,P007,C008,R001,S007,48,3200,0.05,145920,43776,160512,153216
02610,29-07-2027,05-08-2027,P002,C009,R002,S001,6,3200,0.15,16320,4896,17952,17136
02611,29-07-2027,05-08-2027,P006,C002,R004,S007,16,250,0.15,3400,1020,3740,3570
02612,30-07-2027,06-08-2027,P001,C010,R002,S003,41,250,0.05,9737.5,2921.25,10711.25,10224.375
02613,30-07-2027,06-08-2027,P009,C003,R007,S008,18,1200,0.1,19440,5832,21384,20412
02614,31-07-2027,07-08-2027,P008,C004,R002,S005,55,500,0.15,23375,7012.5,25712.5,24543.75
02615,31-07-2027,07-08-2027,P010,C004,R007,S010,95,3200,0.15,258400,77520,284240,271320
02616,01-08-2027,08-08-2027,P008,C002,R002,S006,43,1200,0.1,46440,13932,51084,48762
02617,01-08-2027,08-08-2027,P008,C008,R006,S002,79,4500,0,355500,106650,391050,373275
02618,02-08-2027,09-08-2027,P009,C004,R008,S004,98,3200,0.15,266560,79968,293216,279888
02619,02-08-2027,09-08-2027,P009,C007,R007,S007,46,500,0.1,20700,6210,22770,21735
02620,03-08-2027,10-08-2027,P010,C004,R004,S008,18,3200,0,57600,17280,63360,60480
02621,03-08-2027,10-08-2027,P008,C009,R001,S004,19,3200,0.1,54720,16416,60192,57456
02622,04-08-2027,11-08-2027,P010,C001,R008,S010,52,4500,0,234000,70200,257400,245700
02623,04-08-2027,11-08-2027,P004,C006,R006,S010,43,250,0.15,9137.5,2741.25,10051.25,9594.375
02624,05-08-2027,12-08-2027,P006,C004,R009,S002,70,3200,0.05,212800,63840,234080,223440
02625,05-08-2027,12-08-2027,P010,C006,R003,S008,36,4500,0.1,145800,43740,160380,153090
02626,06-08-2027,13-08-2027,P007,C003,R004,S001,90,1200,0,108000,32400,118800,113400
02627,06-08-2027,13-08-2027,P010,C005,R008,S010,70,1200,0.05,79800,23940,87780,83790
02628,07-08-2027,14-08-2027,P004,C007,R004,S008,9,3200,0.1,25920,7776,28512,27216
02629,07-08-2027,14-08-2027,P003,C010,R005,S005,71,3200,0,227200,68160,249920,238560
02630,08-08-2027,15-08-2027,P004,C007,R008,S004,17,1200,0.1,18360,5508,20196,19278
02631,08-08-2027,15-08-2027,P008,C008,R008,S008,88,4500,0,396000,118800,435600,415800
02632,09-08-2027,16-08-2027,P007,C005,R007,S002,46,250,0.1,10350,3105,11385,10867.5
02633,09-08-2027,16-08-2027,P004,C006,R002,S007,93,4500,0.1,376650,112995,414315,395482.5
02634,10-08-2027,17-08-2027,P001,C001,R004,S009,24,4500,0.15,91800,27540,100980,96390
02635,10-08-2027,17-08-2027,P004,C003,R001,S006,73,250,0.05,17337.5,5201.25,19071.25,18204.375
02636,11-08-2027,18-08-2027,P001,C008,R007,S004,18,500,0.15,7650,2295,8415,8032.5
02637,11-08-2027,18-08-2027,P005,C009,R004,S007,79,250,0.05,18762.5,5628.75,20638.75,19700.625
02638,12-08-2027,19-08-2027,P005,C007,R001,S006,29,3200,0.15,78880,23664,86768,82824
02639,12-08-2027,19-08-2027,P010,C004,R007,S007,27,1200,0.05,30780,9234,33858,32319
02640,13-08-2027,20-08-2027,P002,C006,R003,S009,32,3200,0.1,92160,27648,101376,96768
02641,13-08-2027,20-08-2027,P009,C010,R009,S004,33,4500,0.15,126225,37867.5,138847.5,132536.25
02642,14-08-2027,21-08-2027,P004,C010,R008,S005,24,1200,0,28800,8640,31680,30240
02643,14-08-2027,21-08-2027,P005,C005,R009,S006,32,500,0.05,15200,4560,16720,15960
02644,15-08-2027,22-08-2027,P007,C008,R002,S007,34,250,0.15,7225,2167.5,7947.5,7586.25
02645,15-08-2027,22-08-2027,P001,C006,R004,S009,98,500,0.15,41650,12495,45815,43732.5
02646,16-08-2027,23-08-2027,P002,C009,R008,S004,70,1200,0.15,71400,21420,78540,74970
02647,16-08-2027,23-08-2027,P005,C009,R006,S002,45,3200,0.15,122400,36720,134640,128520
02648,17-08-2027,24-08-2027,P003,C003,R005,S009,77,3200,0.15,209440,62832,230384,219912
02649,17-08-2027,24-08-2027,P009,C002,R001,S001,54,3200,0.1,155520,46656,171072,163296
02650,18-08-2027,25-08-2027,P002,C008,R009,S003,81,250,0.15,17212.5,5163.75,18933.75,18073.125
02651,18-08-2027,25-08-2027,P007,C001,R005,S007,36,500,0.15,15300,4590,16830,16065
02652,19-08-2027,26-08-2027,P003,C001,R004,S009,49,3200,0.05,148960,44688,163856,156408
02653,19-08-2027,26-08-2027,P009,C008,R007,S003,10,500,0.05,4750,1425,5225,4987.5
02654,20-08-2027,27-08-2027,P001,C003,R003,S008,77,4500,0.05,329175,98752.5,362092.5,345633.75
02655,20-08-2027,27-08-2027,P009,C002,R008,S001,92,4500,0.15,351900,105570,387090,369495
02656,21-08-2027,28-08-2027,P004,C006,R009,S005,50,1200,0.05,57000,17100,62700,59850
02657,21-08-2027,28-08-2027,P004,C010,R010,S005,15,250,0,3750,1125,4125,3937.5
02658,22-08-2027,29-08-2027,P008,C010,R002,S009,15,4500,0.1,60750,18225,66825,63787.5
02659,22-08-2027,29-08-2027,P010,C006,R010,S010,52,4500,0.15,198900,59670,218790,208845
02660,23-08-2027,30-08-2027,P004,C005,R004,S007,6,500,0,3000,900,3300,3150
02661,23-08-2027,30-08-2027,P004,C004,R003,S010,50,3200,0.1,144000,43200,158400,151200
02662,24-08-2027,31-08-2027,P009,C003,R003,S009,8,4500,0.15,30600,9180,33660,32130
02663,24-08-2027,31-08-2027,P010,C008,R007,S008,80,250,0.05,19000,5700,20900,19950
02664,25-08-2027,01-09-2027,P002,C006,R004,S001,14,3200,0.15,38080,11424,41888,39984
02665,25-08-2027,01-09-2027,P001,C006,R005,S007,71,4500,0,319500,95850,351450,335475
02666,26-08-2027,02-09-2027,P010,C007,R008,S001,26,3200,0,83200,24960,91520,87360
02667,26-08-2027,02-09-2027,P007,C009,R003,S008,7,4500,0,31500,9450,34650,33075
02668,27-08-2027,03-09-2027,P003,C010,R006,S003,6,3200,0,19200,5760,21120,20160
02669,27-08-2027,03-09-2027,P008,C004,R007,S002,36,4500,0.1,145800,43740,160380,153090
02670,28-08-2027,04-09-2027,P010,C006,R002,S009,17,3200,0.05,51680,15504,56848,54264
02671,28-08-2027,04-09-2027,P006,C006,R006,S001,52,1200,0.15,53040,15912,58344,55692
02672,29-08-2027,05-09-2027,P008,C005,R002,S002,72,3200,0.05,218880,65664,240768,229824
02673,29-08-2027,05-09-2027,P004,C010,R007,S007,43,1200,0.1,46440,13932,51084,48762
02674,30-08-2027,06-09-2027,P001,C003,R006,S004,61,3200,0.1,175680,52704,193248,184464
02675,30-08-2027,06-09-2027,P004,C006,R002,S009,96,250,0.05,22800,6840,25080,23940
02676,31-08-2027,07-09-2027,P007,C001,R006,S009,89,1200,0.1,96120,28836,105732,100926
02677,31-08-2027,07-09-2027,P008,C004,R005,S007,92,3200,0,294400,88320,323840,309120
02678,01-09-2027,08-09-2027,P008,C010,R001,S007,79,250,0.05,18762.5,5628.75,20638.75,19700.625
02679,01-09-2027,08-09-2027,P007,C004,R004,S005,75,4500,0.05,320625,96187.5,352687.5,336656.25
02680,02-09-2027,09-09-2027,P006,C003,R007,S007,7,1200,0.05,7980,2394,8778,8379
02681,02-09-2027,09-09-2027,P001,C008,R001,S002,35,1200,0.05,39900,11970,43890,41895
02682,03-09-2027,10-09-2027,P009,C007,R010,S001,93,500,0,46500,13950,51150,48825
02683,03-09-2027,10-09-2027,P001,C003,R007,S006,53,4500,0.15,202725,60817.5,222997.5,212861.25
02684,04-09-2027,11-09-2027,P009,C001,R003,S004,13,4500,0.05,55575,16672.5,61132.5,58353.75
02685,04-09-2027,11-09-2027,P010,C005,R006,S002,16,3200,0.05,48640,14592,53504,51072
02686,05-09-2027,12-09-2027,P009,C004,R001,S003,23,4500,0.05,98325,29497.5,108157.5,103241.25
02687,05-09-2027,12-09-2027,P002,C005,R003,S007,81,1200,0.05,92340,27702,101574,96957
02688,06-09-2027,13-09-2027,P008,C001,R005,S008,33,4500,0,148500,44550,163350,155925
